unique_key,created_date,closed_date,agency,complaint_type,descriptor,borough,status,incident_zip,latitude,longitude
32186854,12/12/2015 07:50:24 AM,12/12/2015 05:26:34 PM,NYPD,Blocked Driveway,No Access,QUEENS,Closed,11101,40.746071010182916,-73.95239078206963
32188653,12/12/2015 07:49:47 AM,12/12/2015 08:53:26 AM,NYPD,Blocked Driveway,No Access,BRONX,Closed,10456,40.82764217764599,-73.90447331199601
32190794,12/12/2015 07:46:24 AM,12/12/2015 08:32:33 AM,NYPD,Noise - Street/Sidewalk,Loud Talking,MANHATTAN,Closed,10025,40.804830140459046,-73.9675919521451
32185417,12/12/2015 07:45:13 AM,12/12/2015 07:54:45 AM,NYPD,Illegal Parking,Posted Parking Sign Violation,QUEENS,Closed,11361,40.76408282153056,-73.78616966898812
32187439,12/12/2015 07:44:12 AM,12/12/2015 09:55:31 AM,NYPD,Noise - Vehicle,Car/Truck Music,BROOKLYN,Closed,11201,40.70252382612587,-73.98962384473077
32188630,12/12/2015 07:42:15 AM,12/12/2015 12:31:54 PM,NYPD,Blocked Driveway,No Access,QUEENS,Closed,11372,40.75160950065419,-73.88276804412708
32185362,12/12/2015 07:40:47 AM,12/12/2015 12:44:31 PM,NYPD,Derelict Vehicle,With License Plate,QUEENS,Closed,11377,40.76137925785006,-73.90492210568036
32188118,12/12/2015 07:40:46 AM,12/12/2015 03:42:16 PM,NYPD,Illegal Parking,Overnight Commercial Storage,BROOKLYN,Closed,11233,40.68123574910261,-73.92872770899868
32186843,12/12/2015 07:38:12 AM,12/12/2015 09:54:29 AM,NYPD,Blocked Driveway,No Access,QUEENS,Closed,11421,40.6954797001685,-73.86335353005529
32184552,12/12/2015 07:30:34 AM,12/12/2015 08:26:19 AM,NYPD,Illegal Parking,Posted Parking Sign Violation,MANHATTAN,Closed,10010,40.739109803126944,-73.97787586359469
32186906,12/12/2015 07:25:35 AM,12/12/2015 12:22:22 PM,NYPD,Blocked Driveway,No Access,QUEENS,Closed,11377,40.739071371562154,-73.91746123803455
32189004,12/12/2015 07:19:25 AM,12/12/2015 08:16:48 AM,NYPD,Noise - Street/Sidewalk,Loud Talking,MANHATTAN,Closed,10025,40.802385781399984,-73.96247132691734
32188582,12/12/2015 07:18:35 AM,12/12/2015 10:22:02 AM,NYPD,Blocked Driveway,Partial Access,QUEENS,Closed,11373,40.73609256028165,-73.87928436305094
32184566,12/12/2015 07:18:26 AM,12/12/2015 09:25:02 AM,NYPD,Derelict Vehicle,With License Plate,STATEN ISLAND,Closed,10314,40.59392842447423,-74.15976777422378
32189524,12/12/2015 07:13:37 AM,12/12/2015 12:15:05 PM,NYPD,Blocked Driveway,No Access,BROOKLYN,Closed,11220,40.63411039121523,-74.00881987763711
32190306,12/12/2015 07:03:32 AM,12/12/2015 07:17:00 AM,NYPD,Vending,In Prohibited Area,MANHATTAN,Closed,10022,40.76222654302536,-73.96818664354069
32187701,12/12/2015 07:03:27 AM,12/12/2015 07:31:32 AM,NYPD,Blocked Driveway,No Access,QUEENS,Closed,11435,40.69525269286192,-73.81146796835345
32191173,12/12/2015 07:02:03 AM,12/12/2015 09:55:32 AM,NYPD,Blocked Driveway,No Access,QUEENS,Closed,11385,40.706333034362295,-73.9081132830151
32186272,12/12/2015 07:01:28 AM,12/12/2015 07:22:55 AM,NYPD,Illegal Parking,Double Parked Blocking Vehicle,BROOKLYN,Closed,11222,40.72390678682313,-73.93488379119266
32189789,12/12/2015 07:01:14 AM,12/13/2015 01:35:30 AM,NYPD,Illegal Parking,Blocked Hydrant,QUEENS,Closed,11378,40.73253910688682,-73.89131698509284
32190685,12/12/2015 06:55:52 AM,12/12/2015 11:23:38 AM,NYPD,Derelict Vehicle,With License Plate,QUEENS,Closed,11377,40.73365961929585,-73.91873083791417
32189017,12/12/2015 06:51:11 AM,12/12/2015 10:27:19 AM,NYPD,Derelict Vehicle,With License Plate,BROOKLYN,Closed,11203,40.659780260439284,-73.94445447411333
32190654,12/12/2015 06:49:47 AM,12/12/2015 07:16:39 AM,NYPD,Illegal Parking,Posted Parking Sign Violation,BROOKLYN,Closed,11249,40.708798982236864,-73.96496229985547
32186838,12/12/2015 06:49:45 AM,12/13/2015 03:57:28 AM,NYPD,Blocked Driveway,No Access,QUEENS,Closed,11104,40.7388208052777,-73.92429615115049
32190375,12/12/2015 06:46:36 AM,12/12/2015 10:46:34 AM,NYPD,Blocked Driveway,No Access,BROOKLYN,Closed,11218,40.642800277838,-73.98987816060587
32187739,12/12/2015 06:40:10 AM,12/12/2015 07:25:09 AM,NYPD,Blocked Driveway,No Access,QUEENS,Closed,11368,40.757145454249965,-73.86270725169028
32191172,12/12/2015 06:36:34 AM,12/12/2015 08:53:27 AM,NYPD,Blocked Driveway,No Access,BRONX,Closed,10453,40.84722414539215,-73.91663306838426
32186097,12/12/2015 06:36:05 AM,,NYPD,Illegal Parking,Posted Parking Sign Violation,Unspecified,Open,,,
32188103,12/12/2015 06:32:55 AM,12/12/2015 03:03:41 PM,NYPD,Illegal Parking,Blocked Sidewalk,QUEENS,Closed,11413,40.67662834052209,-73.75549221732965
32188931,12/12/2015 06:32:33 AM,12/12/2015 07:27:18 AM,NYPD,Noise - Commercial,Loud Talking,MANHATTAN,Closed,10025,40.79567416912121,-73.96918914061123
32189807,12/12/2015 06:29:26 AM,12/12/2015 12:55:07 PM,NYPD,Derelict Vehicle,With License Plate,QUEENS,Closed,11413,40.66168320267038,-73.75048642771962
32189478,12/12/2015 06:25:52 AM,12/12/2015 08:49:16 AM,NYPD,Blocked Driveway,No Access,BROOKLYN,Closed,11226,40.64628509064796,-73.95266017970405
32190451,12/12/2015 06:19:51 AM,12/12/2015 07:27:18 AM,NYPD,Noise - Vehicle,Engine Idling,MANHATTAN,Closed,10025,40.79567416912121,-73.96918914061123
32189419,12/12/2015 06:13:17 AM,12/12/2015 08:21:05 AM,NYPD,Blocked Driveway,No Access,BROOKLYN,Closed,11237,40.70600936507791,-73.92340647125503
32189912,12/12/2015 06:10:52 AM,12/12/2015 07:16:34 AM,NYPD,Noise - Street/Sidewalk,Loud Talking,MANHATTAN,Closed,10002,40.71487000132079,-73.99260512396494
32190135,12/12/2015 06:05:18 AM,12/12/2015 07:16:33 AM,NYPD,Noise - Street/Sidewalk,Loud Talking,MANHATTAN,Closed,10002,40.714971554221705,-73.9925546110285
32186848,12/12/2015 06:04:57 AM,12/12/2015 07:17:02 AM,NYPD,Blocked Driveway,No Access,QUEENS,Closed,11385,40.69952899567631,-73.89859086968913
32190903,12/12/2015 05:59:44 AM,12/12/2015 06:13:46 AM,NYPD,Noise - House of Worship,Loud Music/Party,QUEENS,Closed,11368,40.753490486776066,-73.86358102925482
32184802,12/12/2015 05:59:03 AM,12/12/2015 07:16:31 AM,NYPD,Noise - Street/Sidewalk,Loud Talking,MANHATTAN,Closed,10002,40.714971554221705,-73.9925546110285
32186246,12/12/2015 05:56:20 AM,12/12/2015 01:51:00 PM,NYPD,Illegal Parking,Posted Parking Sign Violation,BRONX,Closed,10461,40.83615272298838,-73.82803205793861
32191233,12/12/2015 05:52:37 AM,12/12/2015 07:26:14 AM,NYPD,Blocked Driveway,No Access,QUEENS,Closed,11432,40.71036241156616,-73.79993686870658
32186277,12/12/2015 05:42:34 AM,,NYPD,Derelict Vehicle,With License Plate,Unspecified,Assigned,,,
32185080,12/12/2015 05:42:32 AM,12/12/2015 07:16:41 AM,NYPD,Blocked Driveway,No Access,QUEENS,Closed,11105,40.77116344889676,-73.91076405619613
32191158,12/12/2015 05:39:19 AM,12/12/2015 09:11:11 AM,NYPD,Blocked Driveway,No Access,BRONX,Closed,10453,40.855423029801436,-73.91351760865706
32189522,12/12/2015 05:37:45 AM,12/12/2015 07:44:09 AM,NYPD,Noise - Vehicle,Engine Idling,MANHATTAN,Closed,10022,40.756066277854465,-73.96455844094739
32186910,12/12/2015 05:36:49 AM,12/12/2015 07:35:50 AM,NYPD,Blocked Driveway,Partial Access,BROOKLYN,Closed,11235,40.57982927767416,-73.9632803762553
32190941,12/12/2015 05:23:23 AM,12/12/2015 06:09:27 AM,NYPD,Noise - Vehicle,Car/Truck Music,BRONX,Closed,10472,40.828963458706326,-73.87927125130015
32186862,12/12/2015 05:20:22 AM,12/12/2015 06:44:38 AM,NYPD,Blocked Driveway,Partial Access,BROOKLYN,Closed,11221,40.693955497063904,-73.90983964537519
32187795,12/12/2015 05:19:56 AM,12/12/2015 06:45:32 AM,NYPD,Noise - Vehicle,Engine Idling,QUEENS,Closed,11103,40.76389308093824,-73.91499378600639
32189999,12/12/2015 05:17:24 AM,12/12/2015 06:09:21 AM,NYPD,Noise - Street/Sidewalk,Loud Music/Party,BRONX,Closed,10472,40.828963458706326,-73.87927125130015
32186835,12/12/2015 05:15:02 AM,12/12/2015 06:36:56 AM,NYPD,Blocked Driveway,No Access,BROOKLYN,Closed,11207,40.67217963205847,-73.89206783935298
32186036,12/12/2015 05:10:57 AM,12/12/2015 05:30:33 AM,NYPD,Noise - Vehicle,Engine Idling,BROOKLYN,Closed,11201,40.6898130521611,-73.99284228646016
32191154,12/12/2015 05:06:14 AM,12/12/2015 10:05:06 AM,NYPD,Blocked Driveway,No Access,QUEENS,Closed,11416,40.687667818418575,-73.83974800721008
32190792,12/12/2015 05:02:30 AM,12/12/2015 07:31:35 AM,NYPD,Noise - Street/Sidewalk,Loud Talking,QUEENS,Closed,11370,40.76310531486217,-73.88631797351405
32184795,12/12/2015 04:58:05 AM,12/12/2015 07:00:57 AM,NYPD,Noise - Street/Sidewalk,Loud Music/Party,BROOKLYN,Closed,11225,40.663161704647315,-73.95017554238143
32189902,12/12/2015 04:58:02 AM,12/12/2015 07:01:22 AM,NYPD,Noise - Street/Sidewalk,Loud Music/Party,BROOKLYN,Closed,11225,40.66319181587314,-73.94998808783875
32187478,12/12/2015 04:57:39 AM,12/12/2015 06:58:28 AM,NYPD,Noise - Street/Sidewalk,Loud Music/Party,BROOKLYN,Closed,11225,40.663161704647315,-73.95017554238143
32188937,12/12/2015 04:55:38 AM,12/12/2015 07:17:08 AM,NYPD,Illegal Parking,Blocked Hydrant,BROOKLYN,Closed,11214,40.6057131131583,-74.00011164211992
32189759,12/12/2015 04:55:04 AM,12/12/2015 06:21:35 AM,NYPD,Drinking,After Hours - Licensed Est,MANHATTAN,Closed,10011,40.733067969311264,-73.99829330165427
32187776,12/12/2015 04:52:49 AM,12/12/2015 10:59:18 AM,NYPD,Blocked Driveway,No Access,BRONX,Closed,10452,40.84127492309757,-73.91845842225062
32186249,12/12/2015 04:52:41 AM,12/12/2015 12:55:09 PM,NYPD,Illegal Parking,Blocked Hydrant,QUEENS,Closed,11378,40.729632668555666,-73.89758892271489
32189541,12/12/2015 04:49:46 AM,12/12/2015 05:39:23 AM,NYPD,Blocked Driveway,No Access,BROOKLYN,Closed,11221,40.696788073740215,-73.92946118945981
32186539,12/12/2015 04:48:00 AM,12/12/2015 05:47:19 AM,NYPD,Noise - Vehicle,Car/Truck Music,MANHATTAN,Closed,10026,40.80524125886175,-73.95734768178133
32185681,12/12/2015 04:43:30 AM,12/12/2015 06:20:49 AM,NYPD,Noise - Street/Sidewalk,Loud Talking,MANHATTAN,Closed,10027,40.80844735442116,-73.94499507527053
32187702,12/12/2015 04:38:27 AM,12/12/2015 05:15:32 AM,NYPD,Blocked Driveway,No Access,BRONX,Closed,10457,40.848862472313016,-73.8960282222803
32191266,12/12/2015 04:36:46 AM,12/12/2015 07:09:48 AM,NYPD,Blocked Driveway,No Access,BROOKLYN,Closed,11225,40.66070620174747,-73.9527220321254
32189901,12/12/2015 04:36:08 AM,12/12/2015 05:11:12 AM,NYPD,Noise - Street/Sidewalk,Loud Music/Party,MANHATTAN,Closed,10018,40.75285467380101,-73.99297988521025
32184523,12/12/2015 04:31:29 AM,,NYPD,Blocked Driveway,No Access,QUEENS,Assigned,11418,40.696911350396604,-73.84110339230233
32186248,12/12/2015 04:30:26 AM,12/12/2015 05:43:57 AM,NYPD,Illegal Parking,Posted Parking Sign Violation,QUEENS,Closed,11417,40.66988521672563,-73.84033506191109
32190392,12/12/2015 04:29:46 AM,12/12/2015 05:06:32 AM,NYPD,Blocked Driveway,Partial Access,BRONX,Closed,10462,40.83067917731793,-73.8491926486256
32185389,12/12/2015 04:27:18 AM,,NYPD,Illegal Parking,Blocked Sidewalk,Unspecified,Assigned,,,
32189891,12/12/2015 04:24:51 AM,12/12/2015 07:04:14 AM,NYPD,Illegal Parking,Blocked Hydrant,BRONX,Closed,10457,40.84889539245546,-73.89601009818698
32184622,12/12/2015 04:23:52 AM,12/12/2015 05:23:07 AM,NYPD,Noise - Commercial,Loud Talking,QUEENS,Closed,11432,40.71321095551411,-73.78152810833615
32188316,12/12/2015 04:18:49 AM,12/12/2015 05:06:29 AM,NYPD,Noise - Street/Sidewalk,Loud Talking,BROOKLYN,Closed,11221,40.69257796721554,-73.92568650125705
32187479,12/12/2015 04:16:22 AM,12/12/2015 06:05:59 AM,NYPD,Noise - Street/Sidewalk,Loud Music/Party,MANHATTAN,Closed,10039,40.82468729225912,-73.93843451341596
32190929,12/12/2015 04:14:52 AM,12/12/2015 05:50:35 AM,NYPD,Noise - Street/Sidewalk,Loud Music/Party,QUEENS,Closed,11367,40.71906189237882,-73.81211850891039
32190113,12/12/2015 04:14:48 AM,12/12/2015 06:54:25 AM,NYPD,Noise - Vehicle,Car/Truck Horn,MANHATTAN,Closed,10009,40.72487769688808,-73.97516391618328
32187803,12/12/2015 04:12:01 AM,12/12/2015 05:27:22 AM,NYPD,Blocked Driveway,No Access,QUEENS,Closed,11434,40.686932013345185,-73.77841229657574
32184609,12/12/2015 04:08:39 AM,12/12/2015 05:57:05 AM,NYPD,Noise - Commercial,Loud Music/Party,BROOKLYN,Closed,11206,40.71020288999542,-73.93612355995263
32190146,12/12/2015 04:08:17 AM,12/12/2015 06:09:30 AM,NYPD,Noise - Street/Sidewalk,Loud Talking,MANHATTAN,Closed,10032,40.838019554325456,-73.9407025685327
32186607,12/12/2015 04:05:38 AM,12/12/2015 05:24:11 AM,NYPD,Noise - Street/Sidewalk,Loud Music/Party,BROOKLYN,Closed,11228,40.61651382366276,-74.02537207572033
32189196,12/12/2015 04:05:28 AM,12/12/2015 04:58:03 AM,NYPD,Noise - Vehicle,Car/Truck Horn,MANHATTAN,Closed,10034,40.865978007982264,-73.91953084539068
32185674,12/12/2015 04:04:44 AM,12/12/2015 05:31:40 AM,NYPD,Noise - Vehicle,Car/Truck Music,BROOKLYN,Closed,11207,40.678622416330256,-73.88717223225058
32185412,12/12/2015 04:04:40 AM,12/12/2015 04:29:42 AM,NYPD,Noise - Commercial,Loud Music/Party,MANHATTAN,Closed,10029,40.79156682783817,-73.93866015795693
32185669,12/12/2015 04:02:13 AM,12/12/2015 04:58:08 AM,NYPD,Noise - Street/Sidewalk,Loud Music/Party,MANHATTAN,Closed,10034,40.863057202562544,-73.92289660481049
32185991,12/12/2015 03:58:01 AM,12/12/2015 04:34:11 AM,NYPD,Blocked Driveway,No Access,QUEENS,Closed,11373,40.74456629786657,-73.89097617571692
32186297,12/12/2015 03:56:57 AM,12/12/2015 04:55:25 AM,NYPD,Noise - Commercial,Banging/Pounding,QUEENS,Closed,11366,40.73256581907704,-73.78378473971317
32189989,12/12/2015 03:55:39 AM,12/12/2015 06:02:22 AM,NYPD,Noise - Street/Sidewalk,Loud Music/Party,BROOKLYN,Closed,11249,40.718164298743126,-73.95738536990474
32189113,12/12/2015 03:54:34 AM,12/12/2015 04:12:11 AM,NYPD,Noise - Commercial,Loud Music/Party,BROOKLYN,Closed,11209,40.62343624927606,-74.02509732891079
32189937,12/12/2015 03:54:05 AM,12/12/2015 07:12:22 AM,NYPD,Illegal Parking,Commercial Overnight Parking,BROOKLYN,Closed,11214,40.60601492456077,-74.00516797310992
32185673,12/12/2015 03:53:06 AM,12/12/2015 01:52:05 PM,NYPD,Noise - Vehicle,Car/Truck Music,BROOKLYN,Closed,11226,40.651304372098785,-73.95730194242141
32187721,12/12/2015 03:45:15 AM,12/12/2015 03:54:17 AM,NYPD,Blocked Driveway,No Access,QUEENS,Closed,11373,40.744536102225815,-73.8909726162645
32185665,12/12/2015 03:45:12 AM,12/12/2015 07:31:34 AM,NYPD,Noise - Vehicle,Car/Truck Music,QUEENS,Closed,11370,40.76187571593927,-73.89504497129714
32186321,12/12/2015 03:43:53 AM,12/12/2015 04:30:46 PM,NYPD,Noise - Commercial,Loud Music/Party,BROOKLYN,Closed,11220,40.64926396101095,-74.01294812825947
32185565,12/12/2015 03:42:52 AM,12/12/2015 02:52:56 PM,NYPD,Noise - Street/Sidewalk,Loud Talking,QUEENS,Closed,11377,40.744181808098425,-73.90975363064749
32187419,12/12/2015 03:41:03 AM,12/12/2015 03:55:31 AM,NYPD,Noise - Street/Sidewalk,Loud Music/Party,MANHATTAN,Closed,10040,40.863032943232454,-73.92782427929585
32187492,12/12/2015 03:39:30 AM,12/12/2015 08:00:01 AM,NYPD,Noise - Vehicle,Car/Truck Music,MANHATTAN,Closed,10023,,
32190150,12/12/2015 03:39:25 AM,12/12/2015 05:42:47 AM,NYPD,Noise - Street/Sidewalk,Loud Talking,MANHATTAN,Closed,10039,40.82418435676449,-73.93722456230195
32188922,12/12/2015 03:39:21 AM,12/12/2015 05:05:26 AM,NYPD,Noise - Commercial,Loud Music/Party,BROOKLYN,Closed,11237,40.6986209708889,-73.9201295483643
32186233,12/12/2015 03:38:29 AM,12/12/2015 04:35:14 AM,NYPD,Illegal Parking,Blocked Hydrant,BROOKLYN,Closed,11209,40.63206408279182,-74.02022961387398
32187489,12/12/2015 03:37:45 AM,12/12/2015 04:14:24 AM,NYPD,Noise - Street/Sidewalk,Loud Talking,MANHATTAN,Closed,10032,40.8371686702629,-73.94065634637518
32188685,12/12/2015 03:36:54 AM,12/12/2015 05:09:05 AM,NYPD,Blocked Driveway,No Access,QUEENS,Closed,11372,40.750916756675466,-73.87147603866134
32189136,12/12/2015 03:35:57 AM,12/12/2015 03:51:54 AM,NYPD,Noise - Commercial,Loud Music/Party,MANHATTAN,Closed,10012,40.72771021739767,-73.99926758581557
32190682,12/12/2015 03:33:31 AM,12/12/2015 05:57:14 AM,NYPD,Noise - Commercial,Loud Talking,BROOKLYN,Closed,11206,40.70810404540373,-73.94306883695855
32189238,12/12/2015 03:27:07 AM,12/12/2015 04:11:07 AM,NYPD,Noise - Street/Sidewalk,Loud Talking,BROOKLYN,Closed,11209,40.629763064784726,-74.02475385310132
32185670,12/12/2015 03:26:41 AM,12/12/2015 05:58:28 AM,NYPD,Noise - Street/Sidewalk,Loud Music/Party,BRONX,Closed,10463,40.8870811655748,-73.90413473921903
32185971,12/12/2015 03:22:18 AM,12/12/2015 07:05:13 AM,NYPD,Blocked Driveway,No Access,QUEENS,Closed,11101,40.745589920654794,-73.9505902745419
32190949,12/12/2015 03:19:00 AM,12/12/2015 05:59:31 AM,NYPD,Noise - Vehicle,Car/Truck Music,BRONX,Closed,10463,40.8870811655748,-73.90413473921903
32190670,12/12/2015 03:15:58 AM,12/12/2015 05:50:42 AM,NYPD,Noise - Commercial,Loud Music/Party,BROOKLYN,Closed,11238,40.68166746114271,-73.95827039778969
32184594,12/12/2015 03:15:48 AM,12/12/2015 06:16:19 AM,NYPD,Noise - Commercial,Loud Music/Party,BROOKLYN,Closed,11216,40.6738690623646,-73.95013149295312
32186608,12/12/2015 03:13:36 AM,12/12/2015 03:30:42 AM,NYPD,Noise - Street/Sidewalk,Loud Music/Party,MANHATTAN,Closed,10032,40.83801407976737,-73.94073148488742
32185461,12/12/2015 03:11:26 AM,12/12/2015 04:02:04 AM,NYPD,Noise - Commercial,Loud Music/Party,QUEENS,Closed,11385,40.7101490720008,-73.89924561553137
32191149,12/12/2015 03:03:50 AM,12/12/2015 03:31:49 AM,NYPD,Blocked Driveway,No Access,QUEENS,Closed,11373,40.744536102225815,-73.8909726162645
32191143,12/12/2015 03:01:39 AM,12/12/2015 04:48:34 AM,NYPD,Blocked Driveway,No Access,QUEENS,Closed,11368,40.750468788895915,-73.86381098683819
32189279,12/12/2015 03:00:56 AM,12/12/2015 05:57:19 AM,NYPD,Noise - Street/Sidewalk,Loud Talking,BROOKLYN,Closed,11206,40.70810404540373,-73.94306883695855
32190838,12/12/2015 03:00:30 AM,12/12/2015 03:55:33 AM,NYPD,Noise - Street/Sidewalk,Loud Talking,MANHATTAN,Closed,10040,40.863032943232454,-73.92782427929585
32185482,12/12/2015 02:58:44 AM,12/12/2015 04:31:58 AM,NYPD,Noise - Commercial,Loud Music/Party,QUEENS,Closed,11103,40.75812246614796,-73.917166910814
32189529,12/12/2015 02:57:10 AM,12/12/2015 05:01:54 AM,NYPD,Blocked Driveway,No Access,BROOKLYN,Closed,11233,40.68025949749813,-73.91771790402521
32189280,12/12/2015 02:57:05 AM,12/12/2015 06:13:37 AM,NYPD,Noise - Street/Sidewalk,Loud Talking,BROOKLYN,Closed,11229,40.605586570194475,-73.95575378891145
32188159,12/12/2015 02:52:59 AM,12/12/2015 08:47:08 AM,NYPD,Animal Abuse,Other (complaint details),BROOKLYN,Closed,11229,40.60458101134026,-73.96065222067007
32187209,12/12/2015 02:49:50 AM,12/12/2015 03:21:51 AM,NYPD,Noise - Commercial,Loud Music/Party,STATEN ISLAND,Closed,10301,40.63795072076208,-74.07940149322397
32186264,12/12/2015 02:49:46 AM,12/12/2015 10:37:06 AM,NYPD,Illegal Parking,Commercial Overnight Parking,QUEENS,Closed,11422,40.6774145243927,-73.72673749484407
32188923,12/12/2015 02:46:35 AM,12/12/2015 05:31:42 AM,NYPD,Noise - Commercial,Loud Music/Party,BROOKLYN,Closed,11208,40.681871545891624,-73.87841624754331
32190149,12/12/2015 02:41:04 AM,12/12/2015 03:50:46 AM,NYPD,Noise - Street/Sidewalk,Loud Talking,MANHATTAN,Closed,10034,40.86439499522772,-73.92050891043958
32188199,12/12/2015 02:32:25 AM,12/12/2015 04:43:58 AM,NYPD,Noise - Commercial,Loud Music/Party,QUEENS,Closed,11385,40.7101490720008,-73.89924561553137
32189580,12/12/2015 02:32:21 AM,12/12/2015 10:36:00 AM,NYPD,Noise - Vehicle,Engine Idling,QUEENS,Closed,11429,40.71398498794176,-73.73811625813757
32187313,12/12/2015 02:31:54 AM,12/12/2015 10:11:28 AM,NYPD,Noise - Vehicle,Car/Truck Music,BRONX,Closed,10452,40.837965731380805,-73.9159291114916
32190707,12/12/2015 02:28:01 AM,12/12/2015 09:05:57 AM,NYPD,Noise - Commercial,Loud Music/Party,BROOKLYN,Closed,11226,40.645952686442776,-73.95197214109083
32188380,12/12/2015 02:27:50 AM,12/12/2015 09:46:56 AM,NYPD,Noise - Street/Sidewalk,Loud Music/Party,BRONX,Closed,10462,40.84709229481876,-73.86681193609891
32191168,12/12/2015 02:26:28 AM,12/12/2015 05:58:26 AM,NYPD,Blocked Driveway,Partial Access,QUEENS,Closed,11103,40.76560833830849,-73.91471362626245
32189548,12/12/2015 02:25:41 AM,,NYPD,Blocked Driveway,Partial Access,Unspecified,Assigned,,,
32185090,12/12/2015 02:24:04 AM,12/12/2015 03:12:48 AM,NYPD,Blocked Driveway,No Access,QUEENS,Closed,11368,40.73887523005414,-73.85504422986482
32189770,12/12/2015 02:23:01 AM,12/12/2015 04:31:57 AM,NYPD,Noise - Commercial,Loud Music/Party,BROOKLYN,Closed,11207,40.691619156786686,-73.9057391758118
32189527,12/12/2015 02:21:48 AM,12/12/2015 05:19:48 AM,NYPD,Blocked Driveway,No Access,BROOKLYN,Closed,11238,40.68325416520607,-73.95889677000544
32187116,12/12/2015 02:20:55 AM,12/12/2015 02:52:56 PM,NYPD,Illegal Parking,Blocked Hydrant,QUEENS,Closed,11377,40.74200929242561,-73.9189191330526
32189840,12/12/2015 02:20:24 AM,12/12/2015 04:59:25 AM,NYPD,Noise - House of Worship,Loud Music/Party,QUEENS,Closed,11368,40.753490486776066,-73.86358102925482
32189832,12/12/2015 02:19:15 AM,12/12/2015 02:28:50 AM,NYPD,Noise - Commercial,Loud Talking,MANHATTAN,Closed,10009,40.72292767698116,-73.98354531334377
32185411,12/12/2015 02:18:23 AM,12/12/2015 05:58:25 AM,NYPD,Noise - Commercial,Loud Music/Party,BROOKLYN,Closed,11206,40.71021371861304,-73.9358530241573
32187481,12/12/2015 02:17:47 AM,12/12/2015 02:40:16 AM,NYPD,Noise - Street/Sidewalk,Loud Music/Party,MANHATTAN,Closed,10009,40.723158318193434,-73.98412609694799
32186327,12/12/2015 02:17:28 AM,12/12/2015 05:40:29 AM,NYPD,Noise - Commercial,Loud Music/Party,MANHATTAN,Closed,10028,40.77720458217489,-73.95226381439454
32189523,12/12/2015 02:16:40 AM,12/12/2015 04:18:55 AM,NYPD,Blocked Driveway,No Access,BRONX,Closed,10468,40.872680806062185,-73.90209809913125
32187480,12/12/2015 02:16:12 AM,12/12/2015 02:24:23 AM,NYPD,Noise - Street/Sidewalk,Loud Music/Party,MANHATTAN,Closed,10027,40.80865314304522,-73.94485763628033
32187183,12/12/2015 02:15:44 AM,12/12/2015 04:18:56 AM,NYPD,Noise - Commercial,Loud Music/Party,BRONX,Closed,10458,40.85717239329227,-73.88619695302393
32190940,12/12/2015 02:14:56 AM,12/12/2015 07:16:47 AM,NYPD,Noise - Vehicle,Car/Truck Music,BRONX,Closed,10468,40.86861758494307,-73.89464871570927
32178309,12/12/2015 02:13:25 AM,12/12/2015 06:56:08 AM,NYPD,Noise - Commercial,Loud Music/Party,BROOKLYN,Closed,11232,40.65585213264624,-74.00280756693044
32179031,12/12/2015 02:13:19 AM,12/12/2015 02:59:34 AM,NYPD,Noise - Commercial,Loud Talking,MANHATTAN,Closed,10036,40.76008123653135,-73.98858972212626
32179856,12/12/2015 02:12:37 AM,12/12/2015 02:21:09 AM,NYPD,Noise - Street/Sidewalk,Loud Music/Party,MANHATTAN,Closed,10026,40.805048934534966,-73.95682765626051
32182997,12/12/2015 02:12:05 AM,12/12/2015 02:54:59 AM,NYPD,Illegal Parking,Commercial Overnight Parking,STATEN ISLAND,Closed,10312,40.54880763341296,-74.19782704904327
32179826,12/12/2015 02:11:16 AM,12/12/2015 06:36:16 AM,NYPD,Noise - Commercial,Loud Music/Party,BROOKLYN,Closed,11208,40.684996709065764,-73.86744578484641
32179019,12/12/2015 02:11:04 AM,12/12/2015 02:29:54 AM,NYPD,Noise - Street/Sidewalk,Loud Talking,MANHATTAN,Closed,10003,40.728821238531886,-73.98817293728263
32180160,12/12/2015 02:11:01 AM,12/12/2015 04:29:43 AM,NYPD,Blocked Driveway,No Access,QUEENS,Closed,11421,40.68923357822013,-73.86418125797631
32182242,12/12/2015 02:10:55 AM,12/12/2015 02:28:48 AM,NYPD,Noise - Commercial,Loud Talking,MANHATTAN,Closed,10009,40.729868732478366,-73.98074373817711
32183262,12/12/2015 02:07:30 AM,12/12/2015 01:51:00 PM,NYPD,Blocked Driveway,No Access,BROOKLYN,Closed,11226,40.6525745909943,-73.9634854024717
32183061,12/12/2015 02:07:15 AM,12/12/2015 05:07:38 AM,NYPD,Blocked Driveway,No Access,QUEENS,Closed,11102,40.77145257822315,-73.93228119342729
32182285,12/12/2015 02:05:39 AM,12/12/2015 03:03:55 AM,NYPD,Noise - Commercial,Loud Music/Party,BROOKLYN,Closed,11231,40.67989588204111,-74.01107568066377
32180121,12/12/2015 02:05:25 AM,12/12/2015 10:50:45 AM,NYPD,Blocked Driveway,No Access,BRONX,Closed,10467,40.87545900230474,-73.87434504119759
32179638,12/12/2015 02:05:09 AM,12/12/2015 03:22:58 AM,NYPD,Noise - Commercial,Loud Music/Party,BROOKLYN,Closed,11222,40.734026962888024,-73.9593561785793
